D:\dataset\IMG\center_2024_09_03_15_31_53_307.jpg,D:\dataset\IMG\left_2024_09_03_15_31_53_307.jpg,D:\dataset\IMG\right_2024_09_03_15_31_53_307.jpg,0,1,0,30.38695
D:\dataset\IMG\center_2024_09_03_15_31_53_375.jpg,D:\dataset\IMG\left_2024_09_03_15_31_53_375.jpg,D:\dataset\IMG\right_2024_09_03_15_31_53_375.jpg,0,1,0,30.17897
D:\dataset\IMG\center_2024_09_03_15_31_53_445.jpg,D:\dataset\IMG\left_2024_09_03_15_31_53_445.jpg,D:\dataset\IMG\right_2024_09_03_15_31_53_445.jpg,-0.1,1,0,30.18584
D:\dataset\IMG\center_2024_09_03_15_31_53_516.jpg,D:\dataset\IMG\left_2024_09_03_15_31_53_516.jpg,D:\dataset\IMG\right_2024_09_03_15_31_53_516.jpg,-0.25,1,0,30.06891
D:\dataset\IMG\center_2024_09_03_15_31_53_586.jpg,D:\dataset\IMG\left_2024_09_03_15_31_53_586.jpg,D:\dataset\IMG\right_2024_09_03_15_31_53_586.jpg,0,1,0,30.17506
D:\dataset\IMG\center_2024_09_03_15_31_53_657.jpg,D:\dataset\IMG\left_2024_09_03_15_31_53_657.jpg,D:\dataset\IMG\right_2024_09_03_15_31_53_657.jpg,0,1,0,30.18777
D:\dataset\IMG\center_2024_09_03_15_31_53_726.jpg,D:\dataset\IMG\left_2024_09_03_15_31_53_726.jpg,D:\dataset\IMG\right_2024_09_03_15_31_53_726.jpg,0,1,0,30.1892
D:\dataset\IMG\center_2024_09_03_15_31_53_797.jpg,D:\dataset\IMG\left_2024_09_03_15_31_53_797.jpg,D:\dataset\IMG\right_2024_09_03_15_31_53_797.jpg,0,1,0,30.1897
D:\dataset\IMG\center_2024_09_03_15_31_53_865.jpg,D:\dataset\IMG\left_2024_09_03_15_31_53_865.jpg,D:\dataset\IMG\right_2024_09_03_15_31_53_865.jpg,0,1,0,30.18992
D:\dataset\IMG\center_2024_09_03_15_31_53_936.jpg,D:\dataset\IMG\left_2024_09_03_15_31_53_936.jpg,D:\dataset\IMG\right_2024_09_03_15_31_53_936.jpg,0,1,0,30.18993
D:\dataset\IMG\center_2024_09_03_15_31_54_006.jpg,D:\dataset\IMG\left_2024_09_03_15_31_54_006.jpg,D:\dataset\IMG\right_2024_09_03_15_31_54_006.jpg,0,1,0,30.18994
D:\dataset\IMG\center_2024_09_03_15_31_54_077.jpg,D:\dataset\IMG\left_2024_09_03_15_31_54_077.jpg,D:\dataset\IMG\right_2024_09_03_15_31_54_077.jpg,0,1,0,30.18992
D:\dataset\IMG\center_2024_09_03_15_31_54_145.jpg,D:\dataset\IMG\left_2024_09_03_15_31_54_145.jpg,D:\dataset\IMG\right_2024_09_03_15_31_54_145.jpg,0,1,0,30.1899
D:\dataset\IMG\center_2024_09_03_15_31_54_213.jpg,D:\dataset\IMG\left_2024_09_03_15_31_54_213.jpg,D:\dataset\IMG\right_2024_09_03_15_31_54_213.jpg,0,1,0,30.18992
D:\dataset\IMG\center_2024_09_03_15_31_54_281.jpg,D:\dataset\IMG\left_2024_09_03_15_31_54_281.jpg,D:\dataset\IMG\right_2024_09_03_15_31_54_281.jpg,0,1,0,30.18993
D:\dataset\IMG\center_2024_09_03_15_31_54_353.jpg,D:\dataset\IMG\left_2024_09_03_15_31_54_353.jpg,D:\dataset\IMG\right_2024_09_03_15_31_54_353.jpg,0,1,0,30.18992
D:\dataset\IMG\center_2024_09_03_15_31_54_425.jpg,D:\dataset\IMG\left_2024_09_03_15_31_54_425.jpg,D:\dataset\IMG\right_2024_09_03_15_31_54_425.jpg,0,1,0,30.18993
D:\dataset\IMG\center_2024_09_03_15_31_54_495.jpg,D:\dataset\IMG\left_2024_09_03_15_31_54_495.jpg,D:\dataset\IMG\right_2024_09_03_15_31_54_495.jpg,0,1,0,30.18993
D:\dataset\IMG\center_2024_09_03_15_31_54_565.jpg,D:\dataset\IMG\left_2024_09_03_15_31_54_565.jpg,D:\dataset\IMG\right_2024_09_03_15_31_54_565.jpg,0,1,0,30.18993
D:\dataset\IMG\center_2024_09_03_15_31_54_633.jpg,D:\dataset\IMG\left_2024_09_03_15_31_54_633.jpg,D:\dataset\IMG\right_2024_09_03_15_31_54_633.jpg,0,1,0,30.18994
D:\dataset\IMG\center_2024_09_03_15_31_54_701.jpg,D:\dataset\IMG\left_2024_09_03_15_31_54_701.jpg,D:\dataset\IMG\right_2024_09_03_15_31_54_701.jpg,0,1,0,30.18993
D:\dataset\IMG\center_2024_09_03_15_31_54_771.jpg,D:\dataset\IMG\left_2024_09_03_15_31_54_771.jpg,D:\dataset\IMG\right_2024_09_03_15_31_54_771.jpg,0,1,0,30.18994
D:\dataset\IMG\center_2024_09_03_15_31_54_844.jpg,D:\dataset\IMG\left_2024_09_03_15_31_54_844.jpg,D:\dataset\IMG\right_2024_09_03_15_31_54_844.jpg,0,1,0,30.18992
D:\dataset\IMG\center_2024_09_03_15_31_54_915.jpg,D:\dataset\IMG\left_2024_09_03_15_31_54_915.jpg,D:\dataset\IMG\right_2024_09_03_15_31_54_915.jpg,0,1,0,30.18993
D:\dataset\IMG\center_2024_09_03_15_31_54_986.jpg,D:\dataset\IMG\left_2024_09_03_15_31_54_986.jpg,D:\dataset\IMG\right_2024_09_03_15_31_54_986.jpg,0,1,0,30.18995
D:\dataset\IMG\center_2024_09_03_15_31_55_055.jpg,D:\dataset\IMG\left_2024_09_03_15_31_55_055.jpg,D:\dataset\IMG\right_2024_09_03_15_31_55_055.jpg,0,1,0,30.18992
D:\dataset\IMG\center_2024_09_03_15_31_55_125.jpg,D:\dataset\IMG\left_2024_09_03_15_31_55_125.jpg,D:\dataset\IMG\right_2024_09_03_15_31_55_125.jpg,0,1,0,30.18993
D:\dataset\IMG\center_2024_09_03_15_31_55_196.jpg,D:\dataset\IMG\left_2024_09_03_15_31_55_196.jpg,D:\dataset\IMG\right_2024_09_03_15_31_55_196.jpg,0,1,0,30.18994
D:\dataset\IMG\center_2024_09_03_15_31_55_266.jpg,D:\dataset\IMG\left_2024_09_03_15_31_55_266.jpg,D:\dataset\IMG\right_2024_09_03_15_31_55_266.jpg,0,1,0,30.18992
D:\dataset\IMG\center_2024_09_03_15_31_55_336.jpg,D:\dataset\IMG\left_2024_09_03_15_31_55_336.jpg,D:\dataset\IMG\right_2024_09_03_15_31_55_336.jpg,0,1,0,30.18994
D:\dataset\IMG\center_2024_09_03_15_31_55_407.jpg,D:\dataset\IMG\left_2024_09_03_15_31_55_407.jpg,D:\dataset\IMG\right_2024_09_03_15_31_55_407.jpg,0,1,0,30.18993
D:\dataset\IMG\center_2024_09_03_15_31_55_477.jpg,D:\dataset\IMG\left_2024_09_03_15_31_55_477.jpg,D:\dataset\IMG\right_2024_09_03_15_31_55_477.jpg,0,1,0,30.18993
D:\dataset\IMG\center_2024_09_03_15_31_55_546.jpg,D:\dataset\IMG\left_2024_09_03_15_31_55_546.jpg,D:\dataset\IMG\right_2024_09_03_15_31_55_546.jpg,0,1,0,30.18996
D:\dataset\IMG\center_2024_09_03_15_31_55_616.jpg,D:\dataset\IMG\left_2024_09_03_15_31_55_616.jpg,D:\dataset\IMG\right_2024_09_03_15_31_55_616.jpg,0,1,0,30.18993
D:\dataset\IMG\center_2024_09_03_15_31_55_687.jpg,D:\dataset\IMG\left_2024_09_03_15_31_55_687.jpg,D:\dataset\IMG\right_2024_09_03_15_31_55_687.jpg,0,1,0,30.18994
D:\dataset\IMG\center_2024_09_03_15_31_55_756.jpg,D:\dataset\IMG\left_2024_09_03_15_31_55_756.jpg,D:\dataset\IMG\right_2024_09_03_15_31_55_756.jpg,0,1,0,30.18993
D:\dataset\IMG\center_2024_09_03_15_31_55_825.jpg,D:\dataset\IMG\left_2024_09_03_15_31_55_825.jpg,D:\dataset\IMG\right_2024_09_03_15_31_55_825.jpg,0,1,0,30.18993
D:\dataset\IMG\center_2024_09_03_15_31_55_896.jpg,D:\dataset\IMG\left_2024_09_03_15_31_55_896.jpg,D:\dataset\IMG\right_2024_09_03_15_31_55_896.jpg,0,1,0,30.18994
D:\dataset\IMG\center_2024_09_03_15_31_55_967.jpg,D:\dataset\IMG\left_2024_09_03_15_31_55_967.jpg,D:\dataset\IMG\right_2024_09_03_15_31_55_967.jpg,0,1,0,30.18992
D:\dataset\IMG\center_2024_09_03_15_31_56_034.jpg,D:\dataset\IMG\left_2024_09_03_15_31_56_034.jpg,D:\dataset\IMG\right_2024_09_03_15_31_56_034.jpg,0,1,0,30.18991
D:\dataset\IMG\center_2024_09_03_15_31_56_102.jpg,D:\dataset\IMG\left_2024_09_03_15_31_56_102.jpg,D:\dataset\IMG\right_2024_09_03_15_31_56_102.jpg,0,1,0,30.18993
D:\dataset\IMG\center_2024_09_03_15_31_56_174.jpg,D:\dataset\IMG\left_2024_09_03_15_31_56_174.jpg,D:\dataset\IMG\right_2024_09_03_15_31_56_174.jpg,0,1,0,30.18993
D:\dataset\IMG\center_2024_09_03_15_31_56_243.jpg,D:\dataset\IMG\left_2024_09_03_15_31_56_243.jpg,D:\dataset\IMG\right_2024_09_03_15_31_56_243.jpg,0,1,0,30.18994
D:\dataset\IMG\center_2024_09_03_15_31_56_310.jpg,D:\dataset\IMG\left_2024_09_03_15_31_56_310.jpg,D:\dataset\IMG\right_2024_09_03_15_31_56_310.jpg,0,1,0,30.18993
D:\dataset\IMG\center_2024_09_03_15_31_56_377.jpg,D:\dataset\IMG\left_2024_09_03_15_31_56_377.jpg,D:\dataset\IMG\right_2024_09_03_15_31_56_377.jpg,0,1,0,30.18994
D:\dataset\IMG\center_2024_09_03_15_31_56_445.jpg,D:\dataset\IMG\left_2024_09_03_15_31_56_445.jpg,D:\dataset\IMG\right_2024_09_03_15_31_56_445.jpg,0,1,0,30.18992
D:\dataset\IMG\center_2024_09_03_15_31_56_514.jpg,D:\dataset\IMG\left_2024_09_03_15_31_56_514.jpg,D:\dataset\IMG\right_2024_09_03_15_31_56_514.jpg,0,1,0,30.18995
D:\dataset\IMG\center_2024_09_03_15_31_56_584.jpg,D:\dataset\IMG\left_2024_09_03_15_31_56_584.jpg,D:\dataset\IMG\right_2024_09_03_15_31_56_584.jpg,0,1,0,30.18996
D:\dataset\IMG\center_2024_09_03_15_31_56_653.jpg,D:\dataset\IMG\left_2024_09_03_15_31_56_653.jpg,D:\dataset\IMG\right_2024_09_03_15_31_56_653.jpg,0,1,0,30.18994
D:\dataset\IMG\center_2024_09_03_15_31_56_722.jpg,D:\dataset\IMG\left_2024_09_03_15_31_56_722.jpg,D:\dataset\IMG\right_2024_09_03_15_31_56_722.jpg,0,1,0,30.18994
D:\dataset\IMG\center_2024_09_03_15_31_56_791.jpg,D:\dataset\IMG\left_2024_09_03_15_31_56_791.jpg,D:\dataset\IMG\right_2024_09_03_15_31_56_791.jpg,0,1,0,30.18994
D:\dataset\IMG\center_2024_09_03_15_31_56_862.jpg,D:\dataset\IMG\left_2024_09_03_15_31_56_862.jpg,D:\dataset\IMG\right_2024_09_03_15_31_56_862.jpg,0,1,0,30.18993
D:\dataset\IMG\center_2024_09_03_15_31_56_932.jpg,D:\dataset\IMG\left_2024_09_03_15_31_56_932.jpg,D:\dataset\IMG\right_2024_09_03_15_31_56_932.jpg,0,1,0,30.18994
D:\dataset\IMG\center_2024_09_03_15_31_57_003.jpg,D:\dataset\IMG\left_2024_09_03_15_31_57_003.jpg,D:\dataset\IMG\right_2024_09_03_15_31_57_003.jpg,0,1,0,30.18993
D:\dataset\IMG\center_2024_09_03_15_31_57_073.jpg,D:\dataset\IMG\left_2024_09_03_15_31_57_073.jpg,D:\dataset\IMG\right_2024_09_03_15_31_57_073.jpg,0,1,0,30.18995
D:\dataset\IMG\center_2024_09_03_15_31_57_143.jpg,D:\dataset\IMG\left_2024_09_03_15_31_57_143.jpg,D:\dataset\IMG\right_2024_09_03_15_31_57_143.jpg,0,1,0,30.18995
D:\dataset\IMG\center_2024_09_03_15_31_57_213.jpg,D:\dataset\IMG\left_2024_09_03_15_31_57_213.jpg,D:\dataset\IMG\right_2024_09_03_15_31_57_213.jpg,0,1,0,30.18994
D:\dataset\IMG\center_2024_09_03_15_31_57_283.jpg,D:\dataset\IMG\left_2024_09_03_15_31_57_283.jpg,D:\dataset\IMG\right_2024_09_03_15_31_57_283.jpg,0,1,0,30.18992
D:\dataset\IMG\center_2024_09_03_15_31_57_352.jpg,D:\dataset\IMG\left_2024_09_03_15_31_57_352.jpg,D:\dataset\IMG\right_2024_09_03_15_31_57_352.jpg,0,1,0,30.18996
D:\dataset\IMG\center_2024_09_03_15_31_57_423.jpg,D:\dataset\IMG\left_2024_09_03_15_31_57_423.jpg,D:\dataset\IMG\right_2024_09_03_15_31_57_423.jpg,0,1,0,30.18994
D:\dataset\IMG\center_2024_09_03_15_31_57_494.jpg,D:\dataset\IMG\left_2024_09_03_15_31_57_494.jpg,D:\dataset\IMG\right_2024_09_03_15_31_57_494.jpg,0,1,0,30.18995
D:\dataset\IMG\center_2024_09_03_15_31_57_566.jpg,D:\dataset\IMG\left_2024_09_03_15_31_57_566.jpg,D:\dataset\IMG\right_2024_09_03_15_31_57_566.jpg,0,1,0,30.18994
D:\dataset\IMG\center_2024_09_03_15_31_57_637.jpg,D:\dataset\IMG\left_2024_09_03_15_31_57_637.jpg,D:\dataset\IMG\right_2024_09_03_15_31_57_637.jpg,0,1,0,30.18992
D:\dataset\IMG\center_2024_09_03_15_31_57_709.jpg,D:\dataset\IMG\left_2024_09_03_15_31_57_709.jpg,D:\dataset\IMG\right_2024_09_03_15_31_57_709.jpg,0,1,0,30.18993
D:\dataset\IMG\center_2024_09_03_15_31_57_781.jpg,D:\dataset\IMG\left_2024_09_03_15_31_57_781.jpg,D:\dataset\IMG\right_2024_09_03_15_31_57_781.jpg,0,1,0,30.18995
D:\dataset\IMG\center_2024_09_03_15_31_57_847.jpg,D:\dataset\IMG\left_2024_09_03_15_31_57_847.jpg,D:\dataset\IMG\right_2024_09_03_15_31_57_847.jpg,0,1,0,30.18994
D:\dataset\IMG\center_2024_09_03_15_31_57_914.jpg,D:\dataset\IMG\left_2024_09_03_15_31_57_914.jpg,D:\dataset\IMG\right_2024_09_03_15_31_57_914.jpg,0,1,0,30.18992
D:\dataset\IMG\center_2024_09_03_15_31_57_985.jpg,D:\dataset\IMG\left_2024_09_03_15_31_57_985.jpg,D:\dataset\IMG\right_2024_09_03_15_31_57_985.jpg,0,1,0,30.18991
D:\dataset\IMG\center_2024_09_03_15_31_58_057.jpg,D:\dataset\IMG\left_2024_09_03_15_31_58_057.jpg,D:\dataset\IMG\right_2024_09_03_15_31_58_057.jpg,0,1,0,30.18994
D:\dataset\IMG\center_2024_09_03_15_31_58_129.jpg,D:\dataset\IMG\left_2024_09_03_15_31_58_129.jpg,D:\dataset\IMG\right_2024_09_03_15_31_58_129.jpg,0,1,0,30.18994
D:\dataset\IMG\center_2024_09_03_15_31_58_202.jpg,D:\dataset\IMG\left_2024_09_03_15_31_58_202.jpg,D:\dataset\IMG\right_2024_09_03_15_31_58_202.jpg,0,1,0,30.18995
D:\dataset\IMG\center_2024_09_03_15_31_58_273.jpg,D:\dataset\IMG\left_2024_09_03_15_31_58_273.jpg,D:\dataset\IMG\right_2024_09_03_15_31_58_273.jpg,0,1,0,30.18993
D:\dataset\IMG\center_2024_09_03_15_31_58_343.jpg,D:\dataset\IMG\left_2024_09_03_15_31_58_343.jpg,D:\dataset\IMG\right_2024_09_03_15_31_58_343.jpg,0,1,0,30.18995
D:\dataset\IMG\center_2024_09_03_15_31_58_413.jpg,D:\dataset\IMG\left_2024_09_03_15_31_58_413.jpg,D:\dataset\IMG\right_2024_09_03_15_31_58_413.jpg,0,1,0,30.18993
D:\dataset\IMG\center_2024_09_03_15_31_58_484.jpg,D:\dataset\IMG\left_2024_09_03_15_31_58_484.jpg,D:\dataset\IMG\right_2024_09_03_15_31_58_484.jpg,0,1,0,30.18995
D:\dataset\IMG\center_2024_09_03_15_31_58_552.jpg,D:\dataset\IMG\left_2024_09_03_15_31_58_552.jpg,D:\dataset\IMG\right_2024_09_03_15_31_58_552.jpg,0,1,0,30.18994
D:\dataset\IMG\center_2024_09_03_15_31_58_622.jpg,D:\dataset\IMG\left_2024_09_03_15_31_58_622.jpg,D:\dataset\IMG\right_2024_09_03_15_31_58_622.jpg,0,1,0,30.18995
D:\dataset\IMG\center_2024_09_03_15_31_58_693.jpg,D:\dataset\IMG\left_2024_09_03_15_31_58_693.jpg,D:\dataset\IMG\right_2024_09_03_15_31_58_693.jpg,0,1,0,30.18994
D:\dataset\IMG\center_2024_09_03_15_31_58_762.jpg,D:\dataset\IMG\left_2024_09_03_15_31_58_762.jpg,D:\dataset\IMG\right_2024_09_03_15_31_58_762.jpg,0,1,0,30.18992
D:\dataset\IMG\center_2024_09_03_15_31_58_831.jpg,D:\dataset\IMG\left_2024_09_03_15_31_58_831.jpg,D:\dataset\IMG\right_2024_09_03_15_31_58_831.jpg,0,1,0,30.18995
D:\dataset\IMG\center_2024_09_03_15_31_58_903.jpg,D:\dataset\IMG\left_2024_09_03_15_31_58_903.jpg,D:\dataset\IMG\right_2024_09_03_15_31_58_903.jpg,0,1,0,30.18993
D:\dataset\IMG\center_2024_09_03_15_31_58_973.jpg,D:\dataset\IMG\left_2024_09_03_15_31_58_973.jpg,D:\dataset\IMG\right_2024_09_03_15_31_58_973.jpg,0,1,0,30.18995
D:\dataset\IMG\center_2024_09_03_15_31_59_045.jpg,D:\dataset\IMG\left_2024_09_03_15_31_59_045.jpg,D:\dataset\IMG\right_2024_09_03_15_31_59_045.jpg,-0.15,1,0,30.18397
D:\dataset\IMG\center_2024_09_03_15_31_59_118.jpg,D:\dataset\IMG\left_2024_09_03_15_31_59_118.jpg,D:\dataset\IMG\right_2024_09_03_15_31_59_118.jpg,0,1,0,30.18559
D:\dataset\IMG\center_2024_09_03_15_31_59_185.jpg,D:\dataset\IMG\left_2024_09_03_15_31_59_185.jpg,D:\dataset\IMG\right_2024_09_03_15_31_59_185.jpg,0,1,0,30.1896
D:\dataset\IMG\center_2024_09_03_15_31_59_254.jpg,D:\dataset\IMG\left_2024_09_03_15_31_59_254.jpg,D:\dataset\IMG\right_2024_09_03_15_31_59_254.jpg,0,1,0,30.18988
D:\dataset\IMG\center_2024_09_03_15_31_59_326.jpg,D:\dataset\IMG\left_2024_09_03_15_31_59_326.jpg,D:\dataset\IMG\right_2024_09_03_15_31_59_326.jpg,0,1,0,30.18995
D:\dataset\IMG\center_2024_09_03_15_31_59_399.jpg,D:\dataset\IMG\left_2024_09_03_15_31_59_399.jpg,D:\dataset\IMG\right_2024_09_03_15_31_59_399.jpg,0,1,0,30.18998
D:\dataset\IMG\center_2024_09_03_15_31_59_470.jpg,D:\dataset\IMG\left_2024_09_03_15_31_59_470.jpg,D:\dataset\IMG\right_2024_09_03_15_31_59_470.jpg,0,1,0,30.18997
D:\dataset\IMG\center_2024_09_03_15_31_59_540.jpg,D:\dataset\IMG\left_2024_09_03_15_31_59_540.jpg,D:\dataset\IMG\right_2024_09_03_15_31_59_540.jpg,0,1,0,30.18998
D:\dataset\IMG\center_2024_09_03_15_31_59_613.jpg,D:\dataset\IMG\left_2024_09_03_15_31_59_613.jpg,D:\dataset\IMG\right_2024_09_03_15_31_59_613.jpg,0,1,0,30.18999
D:\dataset\IMG\center_2024_09_03_15_31_59_685.jpg,D:\dataset\IMG\left_2024_09_03_15_31_59_685.jpg,D:\dataset\IMG\right_2024_09_03_15_31_59_685.jpg,0,1,0,30.18999
D:\dataset\IMG\center_2024_09_03_15_31_59_756.jpg,D:\dataset\IMG\left_2024_09_03_15_31_59_756.jpg,D:\dataset\IMG\right_2024_09_03_15_31_59_756.jpg,0,1,0,30.18998
D:\dataset\IMG\center_2024_09_03_15_31_59_827.jpg,D:\dataset\IMG\left_2024_09_03_15_31_59_827.jpg,D:\dataset\IMG\right_2024_09_03_15_31_59_827.jpg,0,1,0,30.18998
D:\dataset\IMG\center_2024_09_03_15_31_59_899.jpg,D:\dataset\IMG\left_2024_09_03_15_31_59_899.jpg,D:\dataset\IMG\right_2024_09_03_15_31_59_899.jpg,0,1,0,30.18999
D:\dataset\IMG\center_2024_09_03_15_31_59_971.jpg,D:\dataset\IMG\left_2024_09_03_15_31_59_971.jpg,D:\dataset\IMG\right_2024_09_03_15_31_59_971.jpg,0,1,0,30.18998
D:\dataset\IMG\center_2024_09_03_15_32_00_044.jpg,D:\dataset\IMG\left_2024_09_03_15_32_00_044.jpg,D:\dataset\IMG\right_2024_09_03_15_32_00_044.jpg,0,1,0,30.18998
D:\dataset\IMG\center_2024_09_03_15_32_00_112.jpg,D:\dataset\IMG\left_2024_09_03_15_32_00_112.jpg,D:\dataset\IMG\right_2024_09_03_15_32_00_112.jpg,0,1,0,30.18999
D:\dataset\IMG\center_2024_09_03_15_32_00_179.jpg,D:\dataset\IMG\left_2024_09_03_15_32_00_179.jpg,D:\dataset\IMG\right_2024_09_03_15_32_00_179.jpg,0,1,0,30.18998
D:\dataset\IMG\center_2024_09_03_15_32_00_246.jpg,D:\dataset\IMG\left_2024_09_03_15_32_00_246.jpg,D:\dataset\IMG\right_2024_09_03_15_32_00_246.jpg,0,1,0,30.19
D:\dataset\IMG\center_2024_09_03_15_32_00_317.jpg,D:\dataset\IMG\left_2024_09_03_15_32_00_317.jpg,D:\dataset\IMG\right_2024_09_03_15_32_00_317.jpg,0,1,0,30.18998
D:\dataset\IMG\center_2024_09_03_15_32_00_390.jpg,D:\dataset\IMG\left_2024_09_03_15_32_00_390.jpg,D:\dataset\IMG\right_2024_09_03_15_32_00_390.jpg,0,1,0,30.19001
D:\dataset\IMG\center_2024_09_03_15_32_00_459.jpg,D:\dataset\IMG\left_2024_09_03_15_32_00_459.jpg,D:\dataset\IMG\right_2024_09_03_15_32_00_459.jpg,0,1,0,30.18999
D:\dataset\IMG\center_2024_09_03_15_32_00_532.jpg,D:\dataset\IMG\left_2024_09_03_15_32_00_532.jpg,D:\dataset\IMG\right_2024_09_03_15_32_00_532.jpg,0,1,0,30.19
D:\dataset\IMG\center_2024_09_03_15_32_00_602.jpg,D:\dataset\IMG\left_2024_09_03_15_32_00_602.jpg,D:\dataset\IMG\right_2024_09_03_15_32_00_602.jpg,0,1,0,30.18998
D:\dataset\IMG\center_2024_09_03_15_32_00_674.jpg,D:\dataset\IMG\left_2024_09_03_15_32_00_674.jpg,D:\dataset\IMG\right_2024_09_03_15_32_00_674.jpg,0,1,0,30.18998
D:\dataset\IMG\center_2024_09_03_15_32_00_747.jpg,D:\dataset\IMG\left_2024_09_03_15_32_00_747.jpg,D:\dataset\IMG\right_2024_09_03_15_32_00_747.jpg,0,1,0,30.18999
D:\dataset\IMG\center_2024_09_03_15_32_00_819.jpg,D:\dataset\IMG\left_2024_09_03_15_32_00_819.jpg,D:\dataset\IMG\right_2024_09_03_15_32_00_819.jpg,0,1,0,30.19
D:\dataset\IMG\center_2024_09_03_15_32_00_887.jpg,D:\dataset\IMG\left_2024_09_03_15_32_00_887.jpg,D:\dataset\IMG\right_2024_09_03_15_32_00_887.jpg,0,1,0,30.18999
D:\dataset\IMG\center_2024_09_03_15_32_00_961.jpg,D:\dataset\IMG\left_2024_09_03_15_32_00_961.jpg,D:\dataset\IMG\right_2024_09_03_15_32_00_961.jpg,0,1,0,30.19
D:\dataset\IMG\center_2024_09_03_15_32_01_031.jpg,D:\dataset\IMG\left_2024_09_03_15_32_01_031.jpg,D:\dataset\IMG\right_2024_09_03_15_32_01_031.jpg,0,1,0,30.19002
D:\dataset\IMG\center_2024_09_03_15_32_01_105.jpg,D:\dataset\IMG\left_2024_09_03_15_32_01_105.jpg,D:\dataset\IMG\right_2024_09_03_15_32_01_105.jpg,0,1,0,30.19001
D:\dataset\IMG\center_2024_09_03_15_32_01_177.jpg,D:\dataset\IMG\left_2024_09_03_15_32_01_177.jpg,D:\dataset\IMG\right_2024_09_03_15_32_01_177.jpg,0,1,0,30.19001
D:\dataset\IMG\center_2024_09_03_15_32_01_246.jpg,D:\dataset\IMG\left_2024_09_03_15_32_01_246.jpg,D:\dataset\IMG\right_2024_09_03_15_32_01_246.jpg,0,1,0,30.18999
D:\dataset\IMG\center_2024_09_03_15_32_01_318.jpg,D:\dataset\IMG\left_2024_09_03_15_32_01_318.jpg,D:\dataset\IMG\right_2024_09_03_15_32_01_318.jpg,0,1,0,30.18998
D:\dataset\IMG\center_2024_09_03_15_32_01_389.jpg,D:\dataset\IMG\left_2024_09_03_15_32_01_389.jpg,D:\dataset\IMG\right_2024_09_03_15_32_01_389.jpg,0,1,0,30.06557
D:\dataset\IMG\center_2024_09_03_15_32_01_461.jpg,D:\dataset\IMG\left_2024_09_03_15_32_01_461.jpg,D:\dataset\IMG\right_2024_09_03_15_32_01_461.jpg,0,1,0,29.74973
D:\dataset\IMG\center_2024_09_03_15_32_01_531.jpg,D:\dataset\IMG\left_2024_09_03_15_32_01_531.jpg,D:\dataset\IMG\right_2024_09_03_15_32_01_531.jpg,0,1,0,30.29875
D:\dataset\IMG\center_2024_09_03_15_32_01_603.jpg,D:\dataset\IMG\left_2024_09_03_15_32_01_603.jpg,D:\dataset\IMG\right_2024_09_03_15_32_01_603.jpg,-0.1,1,0,30.07998
D:\dataset\IMG\center_2024_09_03_15_32_01_676.jpg,D:\dataset\IMG\left_2024_09_03_15_32_01_676.jpg,D:\dataset\IMG\right_2024_09_03_15_32_01_676.jpg,-0.25,1,0,30.49578
D:\dataset\IMG\center_2024_09_03_15_32_01_743.jpg,D:\dataset\IMG\left_2024_09_03_15_32_01_743.jpg,D:\dataset\IMG\right_2024_09_03_15_32_01_743.jpg,0,1,0,30.21797
D:\dataset\IMG\center_2024_09_03_15_32_01_815.jpg,D:\dataset\IMG\left_2024_09_03_15_32_01_815.jpg,D:\dataset\IMG\right_2024_09_03_15_32_01_815.jpg,0,1,0,30.18757
D:\dataset\IMG\center_2024_09_03_15_32_01_889.jpg,D:\dataset\IMG\left_2024_09_03_15_32_01_889.jpg,D:\dataset\IMG\right_2024_09_03_15_32_01_889.jpg,0,1,0,30.19042
D:\dataset\IMG\center_2024_09_03_15_32_01_958.jpg,D:\dataset\IMG\left_2024_09_03_15_32_01_958.jpg,D:\dataset\IMG\right_2024_09_03_15_32_01_958.jpg,0,1,0,30.19073
D:\dataset\IMG\center_2024_09_03_15_32_02_032.jpg,D:\dataset\IMG\left_2024_09_03_15_32_02_032.jpg,D:\dataset\IMG\right_2024_09_03_15_32_02_032.jpg,0,1,0,30.19056
D:\dataset\IMG\center_2024_09_03_15_32_02_103.jpg,D:\dataset\IMG\left_2024_09_03_15_32_02_103.jpg,D:\dataset\IMG\right_2024_09_03_15_32_02_103.jpg,-0.1,1,0,30.18794
D:\dataset\IMG\center_2024_09_03_15_32_02_174.jpg,D:\dataset\IMG\left_2024_09_03_15_32_02_174.jpg,D:\dataset\IMG\right_2024_09_03_15_32_02_174.jpg,-0.25,1,0,30.17497
D:\dataset\IMG\center_2024_09_03_15_32_02_241.jpg,D:\dataset\IMG\left_2024_09_03_15_32_02_241.jpg,D:\dataset\IMG\right_2024_09_03_15_32_02_241.jpg,0,1,0,30.18884
D:\dataset\IMG\center_2024_09_03_15_32_02_314.jpg,D:\dataset\IMG\left_2024_09_03_15_32_02_314.jpg,D:\dataset\IMG\right_2024_09_03_15_32_02_314.jpg,0,1,0,30.19006
D:\dataset\IMG\center_2024_09_03_15_32_02_387.jpg,D:\dataset\IMG\left_2024_09_03_15_32_02_387.jpg,D:\dataset\IMG\right_2024_09_03_15_32_02_387.jpg,0,1,0,30.19023
